MLP,0.01,30000,5.55E-07,6.67E-07,6.68E-07,0.091542602,0.003185888,4.977672803,5.582581806,221
Transformer,0.01,40000,3.85E-08,6.67E-07,6.67E-07,0.091543183,0.55501947,2.490434229,3.042343318,121
LSTM,0.01,40000,8.35E-06,6.67E-07,6.67E-07,0.091543175,0.136805817,2.490434229,3.042343318,161
MLP,0.01,40000,1.35E-07,6.88E-07,6.88E-07,0.091546297,0.002005952,22.28961885,42.01689813,221
Transformer,0.01,50000,5.03E-10,6.67E-07,6.67E-07,0.091543175,0.697120056,2.490434229,3.042343318,131
LSTM,0.01,50000,5.37E-07,6.67E-07,6.67E-07,0.091543175,0.168462463,2.490434229,3.042343318,161
MLP,0.01,50000,8.36E-06,7.07E-07,7.07E-07,0.091535345,0.001421088,31.92952356,32.55589752,231
MLP from script ,,,,,,,,,,
MLP,0.001,15000,2.66E-07,6.67E-07,6.67E-07,0.091542952,0.017391104,2.904368293,3.465750349,251
MLP,0.001,20000,5.13E-07,6.67E-07,6.67E-07,0.091542915,0.024450369,2.949450493,3.713407707,431
MLP,0.001,30000,3.25E-07,6.67E-07,6.67E-07,0.091542862,0.042240704,3.003721762,3.664339757,241
MLP,0.001,40000,1.10E-07,6.67E-07,6.67E-07,0.091542929,0.04553117,2.857596505,3.5182145,251
MLP,0.001,50000,8.65E-06,6.67E-07,6.67E-07,0.091542974,0.099232094,2.846241039,3.407623094,441
MLP,0.01,15000,2.69E-07,6.67E-07,6.67E-07,0.091542773,0.026153473,3.118127418,3.823379278,231
MLP,0.01,20000,4.36E-08,6.67E-07,6.67E-07,0.091543064,0.034231106,2.808162332,3.491730547,201
MLP,0.01,30000,8.38E-06,6.67E-07,6.67E-07,0.091543011,0.056273918,2.764908683,3.326290739,231
MLP,0.01,40000,6.49E-08,6.67E-07,6.67E-07,0.091542691,0.043176159,3.420189559,4.065970743,231
MLP,0.01,50000,3.19E-07,6.67E-07,6.67E-07,0.091542773,0.087416832,3.159431231,3.864683092,241
MLP,0.005,15000,3.34E-07,6.67E-07,6.67E-07,0.09154316,0.026367424,2.721628535,3.365964806,231
MLP,0.005,20000,7.07E-08,6.67E-07,6.67E-07,0.091543004,0.031414623,2.758231801,3.319613856,241
MLP,0.005,30000,5.19E-10,6.67E-07,6.67E-07,0.091543153,0.033573666,2.565198481,3.11710757,241
MLP,0.005,40000,8.39E-06,6.67E-07,6.67E-07,0.0915429,0.041486431,2.87024312,3.530861115,241
MLP,0.005,50000,3.51E-08,6.67E-07,6.67E-07,0.091542929,0.087439072,2.866802561,3.527420557,231
